YEAR MONTH DAY PRCP TMAX TMIN TAVG
2001 5 24 0.03 31.09 17.59 24.34
2001 5 25 2.95 19.81 7.45 13.63
2001 5 26 4.3 16.5 7.84 12.17
2001 5 27 0 16.86 10.24 13.55
2001 5 28 11.77 18.55 8.86 13.7
2001 5 29 4.85 17.18 6.85 12.02
2001 5 30 0 31.33 18.45 24.89
2001 5 31 0 26.54 5.55 16.05
2001 6 1 11.73 27.94 14.05 21
2001 6 2 4.18 23.19 15.58 19.39
2001 6 3 12.18 22.07 13.41 17.74
2001 6 4 11.98 24.15 14.17 19.16
2001 6 5 0.05 16.67 9.32 13
2001 6 6 0.12 22.21 3.21 12.71
2001 6 7 0 29 11.08 20.04
2001 6 8 0 25.33 7.89 16.61
2001 6 9 0 25.32 8.93 17.12
2001 6 10 0 24.32 10.53 17.43
2001 6 11 13.88 24.28 12 18.14
2001 6 12 7.88 24.06 15.86 19.96
2001 6 13 0 26.42 14.59 20.51
2001 6 14 0 29.31 8.98 19.14
2001 6 15 0 33.8 15.92 24.86
2001 6 16 0 33.49 17.07 25.28
2001 6 17 0 30.51 18.51 24.51
2001 6 18 0 24.42 5.38 14.9
2001 6 19 0 20.48 9.98 15.23
2001 6 20 0 30.3 19.51 24.91
2001 6 21 0.55 30.41 19.15 24.78
2001 6 22 0 22.74 8.97 15.85
2001 6 23 0 34.58 15.85 25.21
2001 6 24 0 32.22 14.51 23.36
2001 6 25 0 25.79 8.63 17.21
2001 6 26 4.07 28.13 16.84 22.48
2001 6 27 0 24.09 9.96 17.02
2001 6 28 0.25 28.17 14.92 21.55
2001 6 29 0.95 26.37 11.28 18.82
2001 6 30 0 31.9 16.84 24.37
2001 7 1 0.57 24.95 14.76 19.86
2001 7 2 0 26.81 17.33 22.07
2001 7 3 0 28.66 13.28 20.97
2001 7 4 0 27.35 13.01 20.18
2001 7 5 0 31.37 19.97 25.67
2001 7 6 0 26.99 12.53 19.76
2001 7 7 0.32 35.15 16.94 26.04
2001 7 8 0.32 31.92 19.89 25.91
2001 7 9 0 25.93 6.68 16.3
2001 7 10 0 25.66 10.33 18
2001 7 11 0 29.55 10.16 19.86
2001 7 12 0 30 15.62 22.81
2001 7 13 9.2 24.72 15.88 20.3
2001 7 14 1.2 25.8 16.09 20.95
2001 7 15 0.68 30.88 20.43 25.66
2001 7 16 1.08 27.2 19.31 23.25
2001 7 17 3.35 30.47 16.86 23.66
2001 7 18 0.65 31.84 20.32 26.08
2001 7 19 16.42 32.11 19.4 25.75
2001 7 20 6.45 29.53 14.44 21.98
2001 7 21 0.05 30.95 15.42 23.18
2001 7 22 0 28.22 12 20.11
2001 7 23 7.9 30.43 16.97 23.7
2001 7 24 6.28 34.39 20.49 27.44
2001 7 25 0 28.2 17.02 22.61
2001 7 26 0 26.45 15.8 21.12
2001 7 27 0 29.47 16.23 22.85
2001 7 28 0 27.06 12.82 19.94
2001 7 29 7.72 29.56 16.04 22.8
2001 7 30 5.55 29.34 18.28 23.81
2001 7 31 7.8 26.76 15.09 20.93
2001 8 1 2.03 27.8 15.92 21.86
2001 8 2 0.25 22.31 16.07 19.19
2001 8 3 5.95 27.03 18.69 22.86
2001 8 4 0 31.52 17.44 24.48
2001 8 5 18.25 27.27 9.14 18.2
2001 8 6 0 28.45 14.57 21.51
2001 8 7 0 26.79 9.85 18.32
2001 8 8 0 35.47 20.85 28.16
2001 8 9 0 26.63 15.88 21.25
2001 8 10 0 31.31 14.68 22.99
2001 8 11 0 33.05 15.26 24.15
2001 8 12 0 32.48 19.96 26.22
2001 8 13 0 31.22 16.12 23.67
2001 8 14 0 26.83 13.74 20.29
2001 8 15 0.4 28.48 9.11 18.8
2001 8 16 0 27.99 10.9 19.45
2001 8 17 3.25 28.19 14.11 21.15
2001 8 18 0 28.93 15.69 22.31
2001 8 19 0 28.11 9.33 18.72
2001 8 20 0 25.13 12.95 19.04
2001 8 21 0 26.45 10.23 18.34
2001 8 22 0 29.46 9.75 19.61
2001 8 23 5.78 25.27 10.91 18.09
2001 8 24 1.2 31.61 20.38 25.99
2001 8 25 0.75 33.43 14.19 23.81
2001 8 26 0.4 25.95 14.46 20.2
2001 8 27 0 26.7 13.85 20.27
2001 8 28 0 28.37 13.87 21.12
2001 8 29 0 26.26 7.05 16.66
2001 8 30 0.05 26.89 12.63 19.76
